ID,age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,contact_cellular,contact_telephone,contact_unknown,day,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,duration,campaign,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
32749,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13,1,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,24,5,-1,0,0,0,0,1,-1
32750,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,52,3,-1,0,0,0,0,1,-1
32751,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1067,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,39,2,-1,0,0,0,0,1,-1
32752,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,148,0,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,82,9,-1,0,0,0,0,1,-1
32753,66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3473,0,0,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,441,2,-1,0,0,0,0,1,-1
32754,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,363,1,-1,0,0,0,0,1,-1
32755,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,443,1,-1,0,0,0,0,1,-1
32756,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,359,1,0,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,210,1,242,1,0,1,0,0,-1
32757,51,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,370,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,167,1,-1,0,0,0,0,1,-1
32758,60,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2858,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,155,2,-1,0,0,0,0,1,-1
32759,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,430,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,89,8,-1,0,0,0,0,1,-1
32760,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2678,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,779,9,-1,0,0,0,0,1,-1
32761,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,244,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,70,1,-1,0,0,0,0,1,-1
32762,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,246,3,-1,0,0,0,0,1,-1
32763,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,214,1,1,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,332,3,-1,0,0,0,0,1,-1
32764,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2144,0,0,1,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,708,1,96,3,0,0,1,0,-1
32765,57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,818,0,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,208,1,-1,0,0,0,0,1,-1
32766,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,401,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,96,3,-1,0,0,0,0,1,-1
32767,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,181,2,-1,0,0,0,0,1,-1
32768,74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1413,0,0,1,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,385,2,-1,0,0,0,0,1,-1
32769,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,231,1,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,57,2,-1,0,0,0,0,1,-1
32770,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,1,0,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,59,2,-1,0,0,0,0,1,-1
32771,34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,1,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,655,1,-1,0,0,0,0,1,-1
32772,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1089,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,126,1,-1,0,0,0,0,1,-1
32773,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,837,1,0,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,190,2,-1,0,0,0,0,1,-1
32774,60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17339,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,50,11,-1,0,0,0,0,1,-1
32775,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2729,1,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,218,2,-1,0,0,0,0,1,-1
32776,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,131,1,-1,0,0,0,0,1,-1
32777,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1498,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,340,5,-1,0,0,0,0,1,-1
32778,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1466,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,111,4,-1,0,0,0,0,1,-1
32779,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1357,1,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,123,2,-1,0,0,0,0,1,-1
32780,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8509,1,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,147,1,-1,0,0,0,0,1,-1
32781,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,97,7,-1,0,0,0,0,1,-1
32782,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,113,2,-1,0,0,0,0,1,-1
32783,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,1,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,399,1,-1,0,0,0,0,1,-1
32784,48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,720,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,177,3,-1,0,0,0,0,1,-1
32785,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,805,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20,1,478,2,0,1,0,0,-1
32786,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,43,0,1,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,135,3,-1,0,0,0,0,1,-1
32787,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,419,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,420,1,-1,0,0,0,0,1,-1
32788,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1504,1,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,52,1,245,2,1,0,0,0,-1
32789,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2739,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,117,4,-1,0,0,0,0,1,-1
32790,59,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,968,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,105,2,-1,0,0,0,0,1,-1
32791,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-294,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,79,3,-1,0,0,0,0,1,-1
32792,47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,24,0,1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,95,2,-1,0,0,0,0,1,-1
32793,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,532,1,0,1,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,95,1,-1,0,0,0,0,1,-1
32794,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,201,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,43,1,-1,0,0,0,0,1,-1
32795,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,73,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,134,3,-1,0,0,0,0,1,-1
32796,39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,264,1,1,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,32,1,-1,0,0,0,0,1,-1
32797,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8982,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,628,1,-1,0,0,0,0,1,-1
32798,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,77,1,-1,0,0,0,0,1,-1
32799,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-388,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,412,1,-1,0,0,0,0,1,-1
32800,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,290,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,50,2,-1,0,0,0,0,1,-1
32801,42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,193,1,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,171,1,-1,0,0,0,0,1,-1
32802,42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,705,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,52,2,-1,0,0,0,0,1,-1
32803,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3064,1,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,324,1,-1,0,0,0,0,1,-1
32804,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,357,1,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,78,2,289,2,0,1,0,0,-1
32805,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1464,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,194,2,94,1,0,0,1,0,-1
32806,43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-1,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,51,1,311,2,1,0,0,0,-1
32807,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,26,0,1,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,22,1,-1,0,0,0,0,1,-1
32808,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,723,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,119,1,110,2,1,0,0,0,-1
32809,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,174,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,184,1,-1,0,0,0,0,1,-1
32810,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,71,1,-1,0,0,0,0,1,-1
32811,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,116,0,0,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,268,1,183,7,0,0,1,0,-1
32812,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-30,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,449,2,-1,0,0,0,0,1,-1
32813,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,193,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,105,6,-1,0,0,0,0,1,-1
32814,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,451,0,0,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,203,1,183,2,0,0,1,0,-1
32815,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,160,1,-1,0,0,0,0,1,-1
32816,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,369,1,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,182,2,-1,0,0,0,0,1,-1
32817,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4178,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,556,1,-1,0,0,0,0,1,-1
32818,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3216,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,718,3,-1,0,0,0,0,1,-1
32819,49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,468,2,-1,0,0,0,0,1,-1
32820,52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3258,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,234,3,-1,0,0,0,0,1,-1
32821,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1617,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,239,1,-1,0,0,0,0,1,-1
32822,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,71,5,-1,0,0,0,0,1,-1
32823,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,247,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,157,1,-1,0,0,0,0,1,-1
32824,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,788,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,403,1,345,1,1,0,0,0,-1
32825,64,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,768,0,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,371,1,-1,0,0,0,0,1,-1
32826,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,205,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,128,2,-1,0,0,0,0,1,-1
32827,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,532,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,603,1,-1,0,0,0,0,1,-1
32828,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,701,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,137,4,-1,0,0,0,0,1,-1
32829,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,58,1,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,82,1,-1,0,0,0,0,1,-1
32830,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,931,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,64,1,-1,0,0,0,0,1,-1
32831,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3161,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,313,3,-1,0,0,0,0,1,-1
32832,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1076,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,88,1,259,4,1,0,0,0,-1
32833,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2196,0,0,1,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,573,5,-1,0,0,0,0,1,-1
32834,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,1,0,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,225,1,-1,0,0,0,0,1,-1
32835,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,56831,0,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,243,1,-1,0,0,0,0,1,-1
32836,54,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1319,1,0,0,1,0,23,0,0,0,0,0,1,0,0,0,0,0,0,70,2,-1,0,0,0,0,1,-1
32837,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,286,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,329,1,-1,0,0,0,0,1,-1
32838,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,963,0,0,0,0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,11,1,304,1,0,1,0,0,-1
32839,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-184,1,1,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,255,1,-1,0,0,0,0,1,-1
32840,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,139,5,-1,0,0,0,0,1,-1
32841,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3632,1,1,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,323,1,-1,0,0,0,0,1,-1
32842,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,146,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,162,2,-1,0,0,0,0,1,-1
32843,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,322,1,1,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,117,3,-1,0,0,0,0,1,-1
32844,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,445,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,13,6,-1,0,0,0,0,1,-1
32845,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,102,3,-1,0,0,0,0,1,-1
32846,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,401,0,0,0,0,1,19,0,1,0,0,0,0,0,0,0,0,0,0,69,2,-1,0,0,0,0,1,-1
32847,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,224,2,-1,0,0,0,0,1,-1
32848,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1467,1,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,381,1,-1,0,0,0,0,1,-1
32849,51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,986,0,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,143,2,-1,0,0,0,0,1,-1
32850,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28,0,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,175,2,-1,0,0,0,0,1,-1
32851,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,799,0,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,234,1,181,6,1,0,0,0,-1
32852,52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,218,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,490,12,-1,0,0,0,0,1,-1
32853,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,328,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,776,4,349,1,0,1,0,0,-1
32854,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3572,1,1,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,341,2,-1,0,0,0,0,1,-1
32855,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1299,1,1,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,113,2,-1,0,0,0,0,1,-1
32856,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,316,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,238,1,-1,0,0,0,0,1,-1
32857,52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,92,0,1,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,469,7,-1,0,0,0,0,1,-1
32858,79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,909,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,114,1,95,1,0,1,0,0,-1
32859,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,256,2,-1,0,0,0,0,1,-1
32860,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,710,1,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,341,2,-1,0,0,0,0,1,-1
32861,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,31,1,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,211,6,-1,0,0,0,0,1,-1
32862,38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5873,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,191,2,-1,0,0,0,0,1,-1
32863,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,254,0,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,333,3,-1,0,0,0,0,1,-1
32864,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1078,0,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,75,1,-1,0,0,0,0,1,-1
32865,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,594,0,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,190,1,-1,0,0,0,0,1,-1
32866,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-67,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,604,3,236,2,1,0,0,0,-1
32867,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,84,0,0,0,1,0,29,0,1,0,0,0,0,0,0,0,0,0,0,367,3,-1,0,0,0,0,1,-1
32868,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-591,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,126,1,-1,0,0,0,0,1,-1
32869,53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,208,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,333,15,-1,0,0,0,0,1,-1
32870,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,1,0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,195,1,-1,0,0,0,0,1,-1
32871,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,68,1,0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,31,2,-1,0,0,0,0,1,-1
32872,53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28,0,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,117,2,-1,0,0,0,0,1,-1
32873,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7791,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,141,1,-1,0,0,0,0,1,-1
32874,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,338,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,155,2,-1,0,0,0,0,1,-1
32875,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9202,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,204,7,-1,0,0,0,0,1,-1
32876,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3192,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,172,2,-1,0,0,0,0,1,-1
32877,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,31,0,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,177,1,-1,0,0,0,0,1,-1
32878,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33,0,1,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,204,1,331,3,0,0,1,0,-1
32879,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,799,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,67,4,-1,0,0,0,0,1,-1
32880,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1167,1,1,1,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,122,4,50,4,0,1,0,0,-1
32881,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,382,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,409,4,-1,0,0,0,0,1,-1
